"pmid","title","source","abstract"
"36993280","Accurate estimation of rare cell type fractions from tissue omics data via hierarchical deconvolution.","bioRxiv","Bulk transcriptomics in tissue samples reflects the average expression levels across different cell types and is highly influenced by cellular fractions. As such, it is critical to estimate cellular fractions to both deconfound differential expression analyses and infer cell type-specific differential expression. Since experimentally counting cells is infeasible in most tissues and studies,in silicocellular deconvolution methods have been developed as an alternative. However, existing methods are designed for tissues consisting of clearly distinguishable cell types and have difficulties estimating highly correlated or rare cell types. To address this challenge, we propose Hierarchical Deconvolution (HiDecon) that uses single-cell RNA sequencing references and a hierarchical cell type tree, which models the similarities among cell types and cell differentiation relationships, to estimate cellular fractions in bulk data. By coordinating cell fractions across layers of the hierarchical tree, cellular fraction information is passed up and down the tree, which helps correct estimation biases by pooling information across related cell types. The flexible hierarchical tree structure also enables estimating rare cell fractions by splitting the tree to higher resolutions. Through simulations and real data applications with the ground truth of measured cellular fractions, we demonstrate that HiDecon significantly outperforms existing methods and accurately estimates cellular fractions."
"37012456","Genetic effects on the timing of parturition and links to fetal birth weight.","Nat Genet","The timing of parturition is crucial for neonatal survival and infant health. Yet, its genetic basis remains largely unresolved. We present a maternal genome-wide meta-analysis of gestational duration (n = 195,555), identifying 22 associated loci (24 independent variants) and an enrichment in genes differentially expressed during labor. A meta-analysis of preterm delivery (18,797 cases, 260,246 controls) revealed six associated loci and large genetic similarities with gestational duration. Analysis of the parental transmitted and nontransmitted alleles (n = 136,833) shows that 15 of the gestational duration genetic variants act through the maternal genome, whereas 7 act both through the maternal and fetal genomes and 2 act only via the fetal genome. Finally, the maternal effects on gestational duration show signs of antagonistic pleiotropy with the fetal effects on birth weight: maternal alleles that increase gestational duration have negative fetal effects on birth weight. The present study provides insights into the genetic effects on the timing of parturition and the complex maternal-fetal relationship between gestational duration and birth weight.© 2023. The Author(s)."
"36945580","The cell type composition of the adult mouse brain revealed by single cell and spatial genomics.","bioRxiv","The function of the mammalian brain relies upon the specification and spatial positioning of diversely specialized cell types. Yet, the molecular identities of the cell types, and their positions within individual anatomical structures, remain incompletely known. To construct a comprehensive atlas of cell types in each brain structure, we paired high-throughput single-nucleus RNA-seq with Slide-seq, a recently developed spatial transcriptomics method with near-cellular resolution, across the entire mouse brain. Integration of these datasets revealed the cell type composition of each neuroanatomical structure. Cell type diversity was found to be remarkably high in the midbrain, hindbrain, and hypothalamus, with most clusters requiring a combination of at least three discrete gene expression markers to uniquely define them. Using these data, we developed a framework for genetically accessing each cell type, comprehensively characterized neuropeptide and neurotransmitter signaling, elucidated region-specific specializations in activity-regulated gene expression, and ascertained the heritability enrichment of neurological and psychiatric phenotypes. These data, available as an online resource (BrainCellData.org) should find diverse applications across neuroscience, including the construction of new genetic tools, and the prioritization of specific cell types and circuits in the study of brain diseases."
"36852609","Polygenic risk scores enhance prediction of body mass index increase in individuals with a first episode of psychosis.","Eur Psychiatry","Individuals with a first episode of psychosis (FEP) show rapid weight gain during the first months of treatment, which is associated with a reduction in general physical health. Although genetics is assumed to be a significant contributor to weight gain, its exact role is unknown.We assembled a population-based FEP cohort of 381 individuals that was split into a Training (n = 224) set and a Validation (n = 157) set to calculate the polygenic risk score (PRS) in a two-step process. In parallel, we obtained reference genome-wide association studies for body mass index (BMI) and schizophrenia (SCZ) to examine the pleiotropic landscape between the two traits. BMI PRSs were added to linear models that included sociodemographic and clinical variables to predict BMI increase (∆BMI) in the Validation set.The results confirmed considerable shared genetic susceptibility for the two traits involving 449 near-independent genomic loci. The inclusion of BMI PRSs significantly improved the prediction of ∆BMI at 12 months after the onset of antipsychotic treatment by 49.4% compared to a clinical model. In addition, we demonstrated that the PRS containing pleiotropic information between BMI and SCZ predicted ∆BMI better at 3 (12.2%) and 12 months (53.2%).We prove for the first time that genetic factors play a key role in determining ∆BMI during the FEP. This finding has important clinical implications for the early identification of individuals most vulnerable to weight gain and highlights the importance of examining genetic pleiotropy in the context of medically important comorbidities for predicting future outcomes."
"36945653","Dysregulation of Prefrontal Oligodendrocyte Lineage Cells Across Mouse Models of Adversity and Human Major Depressive Disorder.","bioRxiv","Animal models of adversity have yielded few molecular mechanisms that translate to human stress-related diseases like major depressive disorder (MDD). We congruently analyze publicly available bulk-tissue transcriptomic data from prefrontal cortex (PFC) in multiple mouse models of adversity and in MDD. We apply strategies, to quantify cell-type specific enrichment from bulk-tissue transcriptomics, utilizing reference single cell RNA sequencing datasets. These analyses reveal conserved patterns of oligodendrocyte (OL) dysregulation across animal experiments, including susceptibility to social defeat, acute cocaine withdrawal, chronic unpredictable stress, early life stress, and adolescent social isolation. Using unbiased methodologies, we further identify a dysregulation of layer 6 neurons that associate with deficits in goal-directed behavior after social isolation. Human post-mortem brains with MDD show similar OL transcriptome changes in Brodmann Areas 8/9 in both male and female patients. This work assesses cell type involvement in an unbiased manner from differential expression analyses across animal models of adversity and human MDD and finds a common signature of OL dysfunction in the frontal cortex."
"36757814","O-GlcNAc transferase in astrocytes modulates depression-related stress susceptibility through glutamatergic synaptic transmission.","J Clin Invest","Major depressive disorder is a common and devastating psychiatric disease, and the prevalence and burden are substantially increasing worldwide. Multiple studies of depression patients have implicated glucose metabolic dysfunction in the pathophysiology of depression. However, the molecular mechanisms by which glucose and related metabolic pathways modulate depressive-like behaviors are largely uncharacterized. Uridine diphosphate N-acetylglucosamine (UDP-GlcNAc) is a glucose metabolite with pivotal functions as a donor molecule for O-GlcNAcylation. O-GlcNAc transferase (OGT), a key enzyme in protein O-GlcNAcylation, catalyzes protein posttranslational modification by O-GlcNAc and acts as a stress sensor. Here, we show that Ogt mRNA was increased in depression patients and that astroglial OGT expression was specifically upregulated in the medial prefrontal cortex (mPFC) of susceptible mice after chronic social-defeat stress. The selective deletion of astrocytic OGT resulted in antidepressant-like effects, and moreover, astrocytic OGT in the mPFC bidirectionally regulated vulnerability to social stress. Furthermore, OGT modulated glutamatergic synaptic transmission through O-GlcNAcylation of glutamate transporter-1 (GLT-1) in astrocytes. OGT astrocyte-specific knockout preserved the neuronal morphology atrophy and Ca2+ activity deficits caused by chronic stress and resulted in antidepressant effects. Our study reveals that astrocytic OGT in the mPFC regulates depressive-like behaviors through the O-GlcNAcylation of GLT-1 and could be a potential target for antidepressants."
"37007096","DNA methylation accelerated age as captured by epigenetic clocks influences breast cancer risk.","Front Oncol","Breast cancer continues to be the leading form of cancer among women in the United States. Additionally, disparities across the breast cancer continuum continue to increase for women of historically marginalized populations. The mechanism driving these trends are unclear, however, accelerated biological age may provide key insights into better understanding these disease patterns. Accelerated age measured by DNA methylation using epigenetic clocks is to date the most robust method for estimating accelerated age. Here we synthesize the existing evidence on epigenetic clocks measurement of DNA methylation based accelerated age and breast cancer outcomes.Our database searches were conducted from January 2022 to April 2022 and yielded a total of 2,908 articles for consideration. We implemented methods derived from guidance of the PROSPERO Scoping Review Protocol to assess articles in the PubMed database on epigenetic clocks and breast cancer risk.Five articles were deemed appropriate for inclusion in this review. Ten epigenetic clocks were used across the five articles demonstrating statistically significant results for breast cancer risk. DNA methylation accelerated age varied by sample type. The studies did not consider social factors or epidemiological risk factors. The studies lacked representation of ancestrally diverse populations.DNA methylation based accelerated age as captured by epigenetic clocks has a statistically significant associative relationship with breast cancer risk, however, important social factors that contribute to patterns of methylation were not comprehensively considered in the available literature. More research is needed on DNA methylation based accelerated age across the lifespan including during menopausal transition and in diverse populations. This review demonstrates that DNA methylation accelerated age may provide key insights for tackling increasing rates of U.S. breast cancer incidence and overall disease disparities experienced by women from minoritized backgrounds.Copyright © 2023 Valencia, Saunders, Daw and Vasquez."
"36978899","Aging Hallmarks and the Role of Oxidative Stress.","Antioxidants (Basel)","Aging is a complex biological process accompanied by a progressive decline in the physical function of the organism and an increased risk of age-related chronic diseases such as cardiovascular diseases, cancer, and neurodegenerative diseases. Studies have established that there exist nine hallmarks of the aging process, including (i) telomere shortening, (ii) genomic instability, (iii) epigenetic modifications, (iv) mitochondrial dysfunction, (v) loss of proteostasis, (vi) dysregulated nutrient sensing, (vii) stem cell exhaustion, (viii) cellular senescence, and (ix) altered cellular communication. All these alterations have been linked to sustained systemic inflammation, and these mechanisms contribute to the aging process in timing not clearly determined yet. Nevertheless, mitochondrial dysfunction is one of the most important mechanisms contributing to the aging process. Mitochondria is the primary endogenous source of reactive oxygen species (ROS). During the aging process, there is a decline in ATP production and elevated ROS production together with a decline in the antioxidant defense. Elevated ROS levels can cause oxidative stress and severe damage to the cell, organelle membranes, DNA, lipids, and proteins. This damage contributes to the aging phenotype. In this review, we summarize recent advances in the mechanisms of aging with an emphasis on mitochondrial dysfunction and ROS production."
"36982313","To Predict, Prevent, and Manage Post-Traumatic Stress Disorder (PTSD): A Review of Pathophysiology, Treatment, and Biomarkers.","Int J Mol Sci","Post-traumatic stress disorder (PTSD) can become a chronic and severely disabling condition resulting in a reduced quality of life and increased economic burden. The disorder is directly related to exposure to a traumatic event, e.g., a real or threatened injury, death, or sexual assault. Extensive research has been done on the neurobiological alterations underlying the disorder and its related phenotypes, revealing brain circuit disruption, neurotransmitter dysregulation, and hypothalamic-pituitary-adrenal (HPA) axis dysfunction. Psychotherapy remains the first-line treatment option for PTSD given its good efficacy, although pharmacotherapy can also be used as a stand-alone or in combination with psychotherapy. In order to reduce the prevalence and burden of the disorder, multilevel models of prevention have been developed to detect the disorder as early as possible and to reduce morbidity in those with established diseases. Despite the clinical grounds of diagnosis, attention is increasing to the discovery of reliable biomarkers that can predict susceptibility, aid diagnosis, or monitor treatment. Several potential biomarkers have been linked with pathophysiological changes related to PTSD, encouraging further research to identify actionable targets. This review highlights the current literature regarding the pathophysiology, disease development models, treatment modalities, and preventive models from a public health perspective, and discusses the current state of biomarker research."
"37009933","Predicting ExWAS findings from GWAS data: a shorter path to causal genes.","Hum Genet","GWAS has identified thousands of loci associated with disease, yet the causal genes within these loci remain largely unknown. Identifying these causal genes would enable deeper understanding of the disease and assist in genetics-based drug development. Exome-wide association studies (ExWAS) are more expensive but can pinpoint causal genes offering high-yield drug targets, yet suffer from a high false-negative rate. Several algorithms have been developed to prioritize genes at GWAS loci, such as the Effector Index (Ei), Locus-2-Gene (L2G), Polygenic Prioritization score (PoPs), and Activity-by-Contact score (ABC) and it is not known if these algorithms can predict ExWAS findings from GWAS data. However, if this were the case, thousands of associated GWAS loci could potentially be resolved to causal genes. Here, we quantified the performance of these algorithms by evaluating their ability to identify ExWAS significant genes for nine traits. We found that Ei, L2G, and PoPs can identify ExWAS significant genes with high areas under the precision recall curve (Ei: 0.52, L2G: 0.37, PoPs: 0.18, ABC: 0.14). Furthermore, we found that for every unit increase in the normalized scores, there was an associated 1.3-4.6-fold increase in the odds of a gene reaching exome-wide significance (Ei: 4.6, L2G: 2.5, PoPs: 2.1, ABC: 1.3). Overall, we found that Ei, L2G, and PoPs can anticipate ExWAS findings from widely available GWAS results. These techniques are therefore promising when well-powered ExWAS data are not readily available and can be used to anticipate ExWAS findings, allowing for prioritization of genes at GWAS loci.© 2023. The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature."
"37000167","The potential of integrating human and mouse discovery platforms to advance our understanding of cardiometabolic diseases.","Elife","Cardiometabolic diseases encompass a range of interrelated conditions that arise from underlying metabolic perturbations precipitated by genetic, environmental, and lifestyle factors. While obesity, dyslipidaemia, smoking, and insulin resistance are major risk factors for cardiometabolic diseases, individuals still present in the absence of such traditional risk factors, making it difficult to determine those at greatest risk of disease. Thus, it is crucial to elucidate the genetic, environmental, and molecular underpinnings to better understand, diagnose, and treat cardiometabolic diseases. Much of this information can be garnered using systems genetics, which takes population-based approaches to investigate how genetic variance contributes to complex traits. Despite the important advances made by human genome-wide association studies (GWAS) in this space, corroboration of these findings has been hampered by limitations including the inability to control environmental influence, limited access to pertinent metabolic tissues, and often, poor classification of diseases or phenotypes. A complementary approach to human GWAS is the utilisation of model systems such as genetically diverse mouse panels to study natural genetic and phenotypic variation in a controlled environment. Here, we review mouse genetic reference panels and the opportunities they provide for the study of cardiometabolic diseases and related traits. We discuss how the post-GWAS era has prompted a shift in focus from discovery of novel genetic variants to understanding gene function. Finally, we highlight key advantages and challenges of integrating complementary genetic and multi-omics data from human and mouse populations to advance biological discovery.© 2023, Jurrjens et al."
"36977987","Characterization of grain carotenoids in global sorghum germplasm to guide genomics-assisted breeding strategies.","BMC Plant Biol","Crop biofortification is a successful strategy to ameliorate Vitamin A deficiency. Sorghum is a good candidate for vitamin A biofortification, as it is a staple food in regions with high prevalence of vitamin A deficiency. β-carotene-the main provitamin A carotenoid-is below the target concentration in sorghum grain, therefore biofortification breeding is required. Previous studies found evidence that sorghum carotenoid variation is oligogenic, suggesting that marker-assisted selection can be an appropriate biofortification method. However, we hypothesize that sorghum carotenoids have both oligogenic and polygenic components of variation. Genomics-assisted breeding could accelerate breeding efforts, but there exists knowledge gaps in the genetics underlying carotenoid variation, as well as appropriate germplasm to serve as donors.In this study, we characterized carotenoids in 446 accessions from the sorghum association panel and carotenoid panel using high-performance liquid chromatography, finding high carotenoid accessions not previously identified. Genome-wide association studies conducted with 345 accessions, confirmed that zeaxanthin epoxidase is a major gene underlying variation for not only zeaxanthin, but also lutein and β-carotene. High carotenoid lines were found to have limited genetic diversity, and originated predominantly from only one country. Potential novel genetic diversity for carotenoid content was identified through genomic predictions in 2,495 accessions of unexplored germplasm. Oligogenic variation of carotenoids was confirmed, as well as evidence for polygenic variation, suggesting both marker-assisted selection and genomic selection can facilitate breeding efforts.Sorghum vitamin A biofortification could be beneficial for millions of people who rely on it as a dietary staple. Carotenoid content in sorghum is low, but high heritability suggests that increasing concentrations through breeding is possible. Low genetic diversity among high carotenoid lines might be the main limitation for breeding efforts, therefore further germplasm characterization is needed to assess the feasibility of biofortification breeding. Based on germplasm here evaluated, most countries' germplasm lacks high carotenoid alleles, thus pre-breeding will be needed. A SNP marker within the zeaxanthin epoxidase gene was identified as a good candidate for use in marker-assisted selection. Due to the oligogenic and polygenic variation of sorghum grain carotenoids, both marker-assisted selection and genomic selection can be employed to accelerate breeding efforts.© 2023. The Author(s)."
"36975340","There's Plenty of Room Right Here: Biological Systems as Evolved, Overloaded, Multi-Scale Machines.","Biomimetics (Basel)","The applicability of computational models to the biological world is an active topic of debate. We argue that a useful path forward results from abandoning hard boundaries between categories and adopting an observer-dependent, pragmatic view. Such a view dissolves the contingent dichotomies driven by human cognitive biases (e.g., a tendency to oversimplify) and prior technological limitations in favor of a more continuous view, necessitated by the study of evolution, developmental biology, and intelligent machines. Form and function are tightly entwined in nature, and in some cases, in robotics as well. Thus, efforts to re-shape living systems for biomedical or bioengineering purposes require prediction and control of their function at multiple scales. This is challenging for many reasons, one of which is that living systems perform multiple functions in the same place at the same time. We refer to this as ""polycomputing""-the ability of the same substrate to simultaneously compute different things, and make those computational results available to different observers. This ability is an important way in which living things are a kind of computer, but not the familiar, linear, deterministic kind; rather, living things are computers in the broad sense of their computational materials, as reported in the rapidly growing physical computing literature. We argue that an observer-centered framework for the computations performed by evolved and designed systems will improve the understanding of mesoscale events, as it has already done at quantum and relativistic scales. To develop our understanding of how life performs polycomputing, and how it can be convinced to alter one or more of those functions, we can first create technologies that polycompute and learn how to alter their functions. Here, we review examples of biological and technological polycomputing, and develop the idea that the overloading of different functions on the same hardware is an important design principle that helps to understand and build both evolved and designed systems. Learning to hack existing polycomputing substrates, as well as to evolve and design new ones, will have massive impacts on regenerative medicine, robotics, and computer engineering."
"37004084","Disturbed circadian rhythm and retinal degeneration in a mouse model of Alzheimer's disease.","Acta Neuropathol Commun","The circadian clock is synchronized to the 24 h day by environmental light which is transmitted from the retina to the suprachiasmatic nucleus (SCN) primarily via the retinohypothalamic tract (RHT). Circadian rhythm abnormalities have been reported in neurodegenerative disorders such as Alzheimer's disease (AD). Whether these AD-related changes are a result of the altered clock gene expression, retina degeneration, including the dysfunction in RHT transmission, loss of retinal ganglion cells and its electrophysiological capabilities, or a combination of all of these pathological mechanisms, is not known. Here, we evaluated transgenic APP/PS1 mouse model of AD and wild-type mice at 6- and 12-month-old, as early and late pathological stage, respectively. We noticed the alteration of circadian clock gene expression not only in the hypothalamus but also in two extra-hypothalamic brain regions, cerebral cortex and hippocampus, in APP/PS1 mice. These alterations were observed in 6-month-old transgenic mice and were exacerbated at 12 months of age. This could be explained by the reduced RHT projections in the SCN of APP/PS1 mice, correlating with downregulation of hypothalamic GABAergic response in APP/PS1 mice in advanced stage of pathology. Importantly, we also report retinal degeneration in APP/PS1 mice, including Aβ deposits and reduced choline acetyltransferase levels, loss of melanopsin retinal ganglion cells and functional integrity mainly of inner retina layers. Our findings support the theory that retinal degeneration constitutes an early pathological event that directly affects the control of circadian rhythm in AD.© 2023. The Author(s)."
"36811275","Polygenic risk score for attention-deficit/hyperactivity disorder and brain functional networks segregation in a community-based sample.","Genes Brain Behav","Neuroimaging studies suggest that brain development mechanisms might explain at least some behavioural and cognitive attention-deficit/hyperactivity disorder (ADHD) symptoms. However, the putative mechanisms by which genetic susceptibility factors influence clinical features via alterations of brain development remain largely unknown. Here, we set out to integrate genomics and connectomics tools by investigating the associations between an ADHD polygenic risk score (ADHD-PRS) and functional segregation of large-scale brain networks. With this aim, ADHD symptoms score, genetic and rs-fMRI (resting-state functional magnetic resonance image) data obtained in a longitudinal community-based cohort of 227 children and adolescents were analysed. A follow-up was conducted approximately 3 years after the baseline, with rs-fMRI scanning and ADHD likelihood assessment in both stages. We hypothesised a negative correlation between probable ADHD and the segregation of networks involved in executive functions, and a positive correlation with the default-mode network (DMN). Our findings suggest that ADHD-PRS is correlated with ADHD at baseline, but not at follow-up. Despite not surviving for multiple comparison correction, we found significant correlations between ADHD-PRS and segregation of cingulo-opercular networks and DMN at baseline. ADHD-PRS was negatively correlated with the segregation level of cingulo-opercular networks but positively correlated with the DMN segregation. These directions of associations corroborate the proposed counter-balanced role of attentional networks and DMN in attentional processes. However, the association between ADHD-PRS and brain networks functional segregation was not found at follow-up. Our results provide evidence for specific influences of genetic factors on development of attentional networks and DMN. We found significant correlations between polygenic risk score for ADHD (ADHD-PRS) and segregation of cingulo-opercular networks and default-mode network (DMN) at baseline. ADHD-PRS was negatively correlated with the segregation level of cingulo-opercular networks but positively correlated with the DMN segregation.© 2023 The Authors. Genes, Brain and Behavior published by International Behavioural and Neural Genetics Society and John Wiley & Sons Ltd."
"36998476","Comparison between D-loop methylation and mtDNA copy number in patients with Aicardi-Goutières Syndrome.","Front Endocrinol (Lausanne)","Aicardi-Goutières Syndrome (AGS) is a rare encephalopathy with early onset that can be transmitted in both dominant and recessive forms. Its phenotypic covers a wide range of neurological and extraneurological symptoms. Nine genes that are all involved in nucleic acids (NAs) metabolism or signaling have so far been linked to the AGS phenotype. Recently, a link between autoimmune or neurodegenerative conditions and mitochondrial dysfunctions has been found. As part of the intricate system of epigenetic control, the mtDNA goes through various alterations. The displacement (D-loop) region represents one of the most methylated sites in the mtDNA. The term ""mitoepigenetics"" has been introduced as a result of increasing data suggesting that epigenetic processes may play a critical role in the control of mtDNA transcription and replication. Since we showed that RNASEH2B and RNASEH2A-mutated Lymphoblastoid Cell Lines (LCLs) derived from AGS patients had mitochondrial alterations, highlighting changes in the mtDNA content, the main objective of this study was to examine any potential methylation changes in the D-loop regulatory region of mitochondria and their relationship to the mtDNA copy number in peripheral blood cells of AGS patients with mutations in various AGS genes and healthy controls.We collected blood samples from 25 AGS patients and we performed RT-qPCR to assess the mtDNA copy number and pyrosequencing to measure DNA methylation levels in the D-loop region.Comparing AGS patients to healthy controls, D-loop methylation levels and mtDNA copy number increased significantly. We also observed that in AGS patients, the mtDNA copy number increased with age at sampling, but not the D-loop methylation levels, and there was no relationship between sex and mtDNA copy number. In addition, the D-loop methylation levels and mtDNA copy number in the AGS group showed a non-statistically significant positive relation.These findings, which contradict the evidence for an inverse relationship between D-loop methylation levels and mtDNA copy number, show that AGS patients have higher D-loop methylation levels than healthy control subjects. Additional research is needed to identify the function of these features in the etiology and course of AGS.Copyright © 2023 Dragoni, Garau, Orcesi, Varesio, Bordoni, Scarian, Di Gerlando, Fazzi, Battini, Gjurgjaj, Rizzo, Pansarasa and Gagliardi."
"36979161","Neurobiology of Aggression-Review of Recent Findings and Relationship with Alcohol and Trauma.","Biology (Basel)","Aggression can be conceptualized as any behavior, physical or verbal, that involves attacking another person or animal with the intent of causing harm, pain or injury. Because of its high prevalence worldwide, aggression has remained a central clinical and public safety issue. Aggression can be caused by several risk factors, including biological and psychological, such as genetics and mental health disorders, and socioeconomic such as education, employment, financial status, and neighborhood. Research over the past few decades has also proposed a link between alcohol consumption and aggressive behaviors. Alcohol consumption can escalate aggressive behavior in humans, often leading to domestic violence or serious crimes. Converging lines of evidence have also shown that trauma and posttraumatic stress disorder (PTSD) could have a tremendous impact on behavior associated with both alcohol use problems and violence. However, although the link between trauma, alcohol, and aggression is well documented, the underlying neurobiological mechanisms and their impact on behavior have not been properly discussed. This article provides an overview of recent advances in understanding the translational neurobiological basis of aggression and its intricate links to alcoholism and trauma, focusing on behavior. It does so by shedding light from several perspectives, including in vivo imaging, genes, receptors, and neurotransmitters and their influence on human and animal behavior."
"36982963","DNA Methylation Analysis Identifies Novel Epigenetic Loci in Dilated Murine Heart upon Exposure to Volume Overload.","Int J Mol Sci","Left ventricular (LV) dilatation, a prominent risk factor for heart failure (HF), precedes functional deterioration and is used to stratify patients at risk for arrhythmias and cardiac mortality. Aberrant DNA methylation contributes to maladaptive cardiac remodeling and HF progression following pressure overload and ischemic cardiac insults. However, no study has examined cardiac DNA methylation upon exposure to volume overload (VO) despite being relatively common among HF patients. We carried out global methylome analysis of LV harvested at a decompensated HF stage following exposure to VO induced by aortocaval shunt. VO resulted in pathological cardiac remodeling, characterized by massive LV dilatation and contractile dysfunction at 16 weeks after shunt. Although methylated DNA was not markedly altered globally, 25 differentially methylated promoter regions (DMRs) were identified in shunt vs. sham hearts (20 hypermethylated and 5 hypomethylated regions). The validated hypermethylated loci in Junctophilin-2 (Jph2), Signal peptidase complex subunit 3 (Spcs3), Vesicle-associated membrane protein-associated protein B (Vapb), and Inositol polyphosphate multikinase (Ipmk) were associated with the respective downregulated expression and were consistently observed in dilated LV early after shunt at 1 week after shunt, before functional deterioration starts to manifest. These hypermethylated loci were also detected peripherally in the blood of the shunt mice. Altogether, we have identified conserved DMRs that could be novel epigenetic biomarkers in dilated LV upon VO exposure."
"36980934","Identifying Genes Associated with Female Flower Development of Phellodendron amurense Rupr. Using a Transcriptomics Approach.","Genes (Basel)","Phellodendron amurenseRupr., a species of Rutaceae, is a nationally protected and valuable medicinal plant. It is generally considered to be dioecious. With the discovery of monoeciousP. amurense, the phenomenon that its sex development is regulated by epigenetics has been revealed, but the way epigenetics affects the sex differentiation ofP. amurenseis still unclear. In this study, we investigated the effect of DNA methylation on the sexual development ofP. amurense. The young inflorescences of male plants were treated with the demethylation agent 5-azaC, and the induced female flowers were obtained. The induced female flowers' morphological functions and transcriptome levels were close to those of normally developed plants. Genes associated with the development of female flowers were studied by comparing the differences in transcriptome levels between the male and female flowers. Referring to sex-related genes reported in other plants, 188 candidate genes related to the development of female flowers were obtained, including sex-regulating genes, genes related to the formation and development of sexual organs, genes related to biochemical pathways, and hormone-related genes.RPP0W,PAL3,MCM2,MCM6,SUP,PIN1,AINTEGUMENTA,AINTEGUMENTA-LIKE6,AGL11,SEUSS,SHI-RELATED SEQUENCE 5, andESR2were preliminarily considered the key genes for female flower development. This study has demonstrated that epigenetics was involved in the sex regulation ofP. amurense, with DNA methylation as one of its regulatory modes. Moreover, some candidate genes related to the sexual differentiation ofP. amurensewere obtained with analysis. These results are of great significance for further exploring the mechanism of sex differentiation ofP. amurenseand studying of sex differentiation of plants."
"36975600","Neutrophil to Lymphocyte Ratio as a Predictor of Postoperative Outcomes in Traumatic Brain Injury: A Systematic Review and Meta-Analysis.","Diseases","(1) Introduction: Traumatic brain injury (TBI) is a leading cause of injury and mortality worldwide, carrying an estimated cost of $38 billion in the United States alone. Neutrophil to lymphocyte ratio (NLR) has been investigated as a standardized biomarker that can be used to predict outcomes of TBI. The aim of this review was to determine the prognostic utility of NLR among patients admitted for TBI. (2) Methods: A literature search was conducted in PubMed, Scopus, and Web of Science in November 2022 to retrieve articles regarding the use of neutrophil to lymphocyte ratio (NLR) as a prognostic measure in traumatic brain injury (TBI) patients. Inclusion criteria included studies reporting outcomes of TBI patients with associated NLR values. Exclusion criteria were studies reporting only non-primary data, those insufficiently disaggregated to extract NLR data, and non-English or cadaveric studies. The Newcastle-Ottawa Scale was utilized to assess for the presence of bias in included studies. (3) Results: Following the final study selection 19 articles were included for quantitative and qualitative analysis. The average age was 46.25 years. Of the 7750 patients, 73% were male. Average GCS at presentation was 10.51. There was no significant difference in the NLR between surgical vs. non-surgical cohorts (SMD 2.41 95% CI -1.82 to 6.63,p= 0.264). There was no significant difference in the NLR between bleeding vs. non-bleeding cohorts (SMD 4.84 95% CI -0.26 to 9.93,p= 0.0627). There was a significant increase in the NLR between favorable vs. non-favorable cohorts (SMD 1.31 95% CI 0.33 to 2.29,p= 0.0090). (4) Conclusions: Our study found that NLR was only significantly predictive for adverse outcomes in TBI patients and not surgical treatment or intracranial hemorrhage, making it nonetheless an affordable alternative for physicians to assess patient prognosis."
"36988696","Paternal deprivation induces vigilance-avoidant behavior and accompanies sex-specific alterations in stress reactivity and central proinflammatory cytokine response in California mice (Peromyscus californicus).","Psychopharmacology (Berl)","Early-life stress (ELS) can increase anxiety, reduce prosocial behaviors, and impair brain regions that facilitate emotional and social development. This knowledge greatly stems from assessing disrupted mother-child relationships, while studies investigating the long-term effects of father-child relationships on behavioral development in children are scarce. However, available evidence suggests that fathers may uniquely influence a child's behavioral development in a sex-specific manner. Rodent models examining mother-offspring interaction demonstrate relationships among ELS, neuroinflammatory mediators, and behavioral development; yet, the role paternal care may play in neuroimmune functioning remains unreported.Using the biparental California mouse (Peromyscus californicus), we examined to what extent paternal deprivation impairs social and anxiety-like behaviors, augments peripheral corticosterone (CORT) response, and alters central proinflammatory cytokine production following an acute stressor in adulthood.Biparentally reared and paternally deprived (permanent removal of the sire 24 h post-birth) adult mice were assessed for sociability, preference for social novelty, social vigilance, and social avoidance behaviors, followed by novelty-suppressed feeding (NSF) testing for general anxiety-like behavior. Following an acute stressor, circulating CORT concentrations and region-specific proinflammatory cytokine concentrations were determined via radioimmunoassay and Luminex multianalyte analysis, respectively.In response to a novel same-sex conspecific, social vigilance behavior was associated with reduced sociability and increased avoidance in paternally deprived mice-an effect not observed in biparentally reared counterparts. Yet, in response to a familiar same-sex conspecific, social vigilance persisted but only in paternally deprived females. The latency to consume during NSF testing was not significantly altered by paternal deprivation. In response to an acute physical stressor, lower circulating CORT concentrations were observed in paternally deprived females. Compared to control-reared males, paternal deprivation increased hypothalamic interleukin-1β, but decreased hippocampal IL-6 protein concentration.Greater social vigilance behavior was demonstrated in paternally deprived mice while they avoided social interaction with a novel same-sex conspecific; however, in response to a familiar same-sex conspecific, paternal deprivation increased social vigilance behavior but only in females. It is possible that different neurobiological mechanisms underlie these observed behavioral outcomes as sex-specific central proinflammatory cytokine and stress responsivity were observed in paternally deprived offspring.© 2023. The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature."
